Category,Retailer,Product Name,Product ID,Date,Clicks,Sales,Indirect Sales,Device Type Group
Department Stores,NORDSTROM.com,NL_080212,269040,3/6/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,3/6/18,3,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,3/6/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,3/6/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,3/6/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/5/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,3/5/18,2,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,3/5/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,3/4/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/3/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,3/2/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,3/2/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/28/18,2,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,2/28/18,2,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,2/28/18,2,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,2/27/18,2,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,2/27/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,2/27/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,2/26/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,2/26/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,2/24/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/22/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,2/22/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,2/20/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,2/17/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/16/18,5,0,,
Food and Drink,goop - DEACTIVATED,Home 300x250,127236587,2/16/18,3,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,2/16/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,2/16/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,2/16/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/15/18,0,2,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,2/15/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,2/15/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,2/15/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/14/18,0,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/13/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,2/13/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,2/12/18,11,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/10/18,2,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,2/10/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,2/10/18,1,0,,
Sporting & Outdoors Equipment,Backcountry.com,Backcountry Outlet,3360607,2/9/18,2,0,,
Beauty and Grooming,Birchbox,Get the new $10 BirchboxMan Monthly Subscription!,138144099,2/9/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/9/18,25,0,,
Home Goods,Boll & Branch,Soak up the sun in pure organic cotton with beach towels from Boll & Branch. ,138269251,2/9/18,1,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,2/9/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,2/9/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,2/9/18,3,0,,
Babies and Kids,Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,2867606,2/9/18,4,0,,
Apparel,John Varvatos,Deep Linking,2033864,2/9/18,1,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,2/9/18,12,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,2/9/18,14,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,2/9/18,26,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,2/9/18,2,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,2/9/18,1,0,,
Electronics Accessories,NOMAD Goods,Rugged Leather Case for iPhone X,138248534,2/9/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,2/9/18,17,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,2/9/18,12,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,2/9/18,12,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,2/9/18,16,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,2/9/18,1,0,,
Home Goods,Sur La Table,Save 40% When You Shop The GreenPan Healthy Ceramic 10-Piece Cookware Set at SurLaTable.com! Includes A Bonus Steamer For Free!,138144770,2/9/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,2/9/18,21,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,2/9/18,5,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,2/9/18,3,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,2/9/18,2,0,,
Sweden,Urbanears,<link> Plattan 2 THE PERFECT CLASSIC HEADPHONE </link> (320x50),3363479,2/9/18,2,0,,
Electronics Accessories,NOMAD Goods,Rugged Leather Case for iPhone X,138248534,2/8/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,2/7/18,4,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,2/7/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,2/6/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,2/6/18,2,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,2/6/18,2,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/5/18,13,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,2/5/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,2/5/18,4,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,2/5/18,4,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,2/5/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,2/5/18,4,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,2/5/18,4,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,2/5/18,8,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,2/5/18,5,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,2/5/18,3,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,2/5/18,7,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,2/5/18,4,0,,
Food and Drink,Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,1846596,2/5/18,1,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,2/5/18,1,0,,
Home Goods,Sur La Table,Save 40% When You Shop The GreenPan Healthy Ceramic 10-Piece Cookware Set at SurLaTable.com! Includes A Bonus Steamer For Free!,138144770,2/5/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,2/5/18,10,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,2/5/18,6,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,2/5/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,2/4/18,6,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,2/3/18,6,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/2/18,5,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,2/2/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,2/2/18,6,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,2/2/18,5,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,2/2/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,2/2/18,3,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,2/2/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,2/2/18,4,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,2/2/18,2,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,2/2/18,4,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,2/2/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,2/1/18,8,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,2/1/18,4,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,2/1/18,6,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,2/1/18,3,0,,
Electronics Accessories,NOMAD Goods,Rugged Leather Case for iPhone X,138248534,2/1/18,9,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,2/1/18,2,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,2/1/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,2/1/18,13,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,2/1/18,5,0,,
Food and Drink,Sugarfina,Logo 120x90,1846604,2/1/18,3,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,2/1/18,3,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,2/1/18,12,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,1/31/18,4,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,1/31/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,1/31/18,2,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,1/31/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,1/31/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,1/31/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,1/31/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,1/30/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,1/29/18,7,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,1/29/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,1/29/18,4,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,1/29/18,3,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,1/29/18,3,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,1/29/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,1/29/18,3,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,1/29/18,3,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,1/29/18,4,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,1/28/18,3,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,1/27/18,5,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,1/27/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,1/27/18,5,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,1/27/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,1/27/18,3,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,1/27/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,1/27/18,5,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,1/27/18,2,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,1/27/18,4,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,1/26/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,1/26/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,1/26/18,3,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,1/26/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,1/26/18,2,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,1/26/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,1/26/18,0,1,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,1/25/18,1,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,1/25/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,1/25/18,2,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,1/25/18,2,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,1/25/18,5,2,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,1/25/18,1,0,,
Food and Drink,Sugarfina,Logo 234x60,1846601,1/25/18,24,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,1/25/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,1/25/18,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,1/25/18,8,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,1/23/18,5,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,1/23/18,1,0,,
Electronics Accessories,NOMAD Goods,Rugged Leather Case for iPhone X,138248534,1/23/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,1/23/18,6,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,1/23/18,1,0,,
Food and Drink,Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),138861338,1/23/18,1,0,,
Sweden,Urbanears,<link> Plattan 2 THE PERFECT CLASSIC HEADPHONE </link> (320x50),3363479,1/23/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,1/22/18,3,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,1/22/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,1/22/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,1/22/18,17,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,1/22/18,3,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,1/22/18,4,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,1/22/18,3,0,,
Food and Drink,Sugarfina,Get your Loved One Something Sweet this Holiday at Sugarfina,1846590,1/22/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,1/22/18,2,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,1/22/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,1/21/18,1,0,,
Luxury Advertisers,Kate Spade,shop all new arrivals from kate spade new york! plus enjoy free shipping and returns every day.,138069909,1/21/18,11,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,1/21/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,1/21/18,6,0,,
Food and Drink,Sugarfina,SF 250x250 2,1846615,1/21/18,2,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,1/21/18,1,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,1/19/18,1,0,,
Food and Drink,Sugarfina,Get your Loved One Something Sweet this Holiday at Sugarfina,1846590,1/19/18,2,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,1/19/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,1/18/18,9,0,,
Home Goods,Boll & Branch,Soak up the sun in pure organic cotton with beach towels from Boll & Branch. ,138269251,1/18/18,1,0,,
Home Goods,Boll & Branch,"Feel The Irresistible Comfort of 100% Organic Cotton Flannel Pillowcases at Boll & Branch! Beware, you May Never Leave Your Bed! Buy Now!",138901545,1/18/18,1,0,,
Food and Drink,Drizly,DRIZLYFIVE,1620447,1/18/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,1/18/18,1,0,,
Babies and Kids,Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,2867606,1/18/18,2,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,1/18/18,12,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,1/18/18,3,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,1/18/18,2,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,1/18/18,3,0,,
Department Stores,Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",957981,1/18/18,3,0,,
Food and Drink,Sugarfina,Holiday Candy Sets at Sugarfina,1846591,1/18/18,3,0,,
Food and Drink,Sugarfina,"Shop the New Must-Have ""Green Juice"" Gummy Bears at Sugarfina and Get Free Ground Shipping on Orders $75+ with code SENDSWEETS!",127013436,1/18/18,1,0,,
Food and Drink,Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),138861338,1/18/18,1,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,1/18/18,1,0,,
Sporting & Outdoors Equipment,Backcountry.com,Backcountry Outlet,3360607,1/17/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,1/17/18,5,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,1/17/18,2,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,1/17/18,1,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,1/17/18,5,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,1/17/18,3,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,1/17/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,1/17/18,1,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,1/17/18,3,0,,
Food and Drink,Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),138861338,1/17/18,3,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,1/17/18,4,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,1/17/18,1,0,,
Sweden,Urbanears,<link> Plattan 2 THE PERFECT CLASSIC HEADPHONE </link> (320x50),3363479,1/17/18,1,0,,
Sporting & Outdoors Equipment,Backcountry.com,Backcountry Outlet,3360607,1/16/18,1,0,,
Beauty and Grooming,Birchbox,Get the new $10 BirchboxMan Monthly Subscription!,138144099,1/16/18,1,0,,
Department Stores,Bloomingdale's,"Shop All-Clad at Bloomingdales.com! Premium quality, expertly-crafted kitchenware that lasts a lifetime.",2132795,1/16/18,11,0,,
Home Goods,Boll & Branch,"Feel The Irresistible Comfort of 100% Organic Cotton Flannel Pillowcases at Boll & Branch! Beware, you May Never Leave Your Bed! Buy Now!",138901545,1/16/18,1,0,,
Food and Drink,Dean and DeLuca,Crostinis and Toasts Collection specially priced at 46.50 ($59.00 Value) at Dean & DeLuca. Shop Now!,23225932,1/16/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,1/16/18,2,0,,
Babies and Kids,Hanna Andersson,Hanna Andersson's family pajamas become part of holiday celebrations year after year. Shop new & returning collections and make this year's memories more special than ever. Valid 9/26- until supplies last.,2867606,1/16/18,4,0,,
Apparel,John Varvatos,Deep Linking,2033864,1/16/18,2,0,,
Luxury Advertisers,Kate Spade,"kate spade handbags: shop totes, satchels, clutches & more online + free shipping now!",138069910,1/16/18,3,0,,
Luxury Advertisers,Kate Spade,shop kate spade gifts online + free shipping now!,138069917,1/16/18,25,0,,
Luxury Advertisers,Kate Spade,Join Our Mailing List And Get 15% Off Your Next Order!,138069311,1/16/18,10,0,,
Department Stores,Macys.com,Pick 3 Fragrance Samples with Fragrance Purchase at macys.com!,412762,1/16/18,1,0,,
Electronics Accessories,NOMAD Goods,Rugged Leather Case for iPhone X,138248534,1/16/18,1,0,,
Department Stores,NORDSTROM.com,NL_080212,269040,1/16/18,13,0,,
Beauty and Grooming,"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1068212,1/16/18,7,0,,
Food and Drink,Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),138861338,1/16/18,17,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,1/16/18,15,0,,
Home Goods,Sur La Table,Save 50% on The Staub Pure Grill Now Only $99.96 Plus Free Shipping at SurLaTable.com!,138144118,1/16/18,1,0,,
Department Stores,Target.com,A New Day: Available Exclusively at Target!,138172097,1/16/18,4,0,,
Travel Supplies,Tumi US,Free Shipping & Returns at TUMI.com,104986457,1/16/18,2,0,,
Apparel,Urban Outfitters,Urban OUtfitters Deep Link,711916,1/16/18,1,0,,
Sweden,Urbanears,<link> Plattan 2 THE PERFECT CLASSIC HEADPHONE </link> (320x50),3363479,1/16/18,1,0,,
Food and Drink,goop - DEACTIVATED,General 125x125,127236578,1/15/18,2,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,1/15/18,2,0,,
Beauty and Grooming,Kiehl's,"Free shipping with any $50 purchase, plus select 3 free samples!",138816686,1/13/18,2,0,,
Food and Drink,Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1846598,1/13/18,1,0,,
Home Goods,Sur La Table,Save 50% on the Staub Pure Grill Now Only $99.96 + Free Shipping at SurLaTable.com!,138144772,1/13/18,1,0,,
